Neighborhood,group_sic_code_name_ext,group_sic_code,count
Capitol Hill,Research Labs,873101.0,1
Capitol Hill,Retail Shops,531104.0,4
Capitol Hill,Schools (K-12),821103.0,7
Capitol Hill,Sports Tutoring,829975.0,2
Capitol Hill,Tax Return Preparation & Filing,729101.0,1
Capitol Hill,Taxis,412101.0,3
Capitol Hill,Telecommunications Services,481302.0,5
Capitol Hill,Telephone Companies,481304.0,1
Capitol Hill,Theatres Live,792207.0,6
Capitol Hill,Tourist Information,472401.0,1
Capitol Hill,Toy Stores,594517.0,1
Capitol Hill,Train Stations,401190.0,1
Capitol Hill,Transportation Services,411914.0,3
Capitol Hill,Travel Agents,472402.0,1
Capitol Hill,Veterinarians Dvm Vmd Public Health,74220.0,1
Capitol Hill,Wholesale Clubs,531110.0,1
Capitol Hill,Wines Retail,592103.0,5
Catholic University-Brookland,(All) Auto Dealers,551102.0,3
Catholic University-Brookland,(All) Dentists,802101.0,7
Catholic University-Brookland,(All) Doctors,801101.0,63
Catholic University-Brookland,(All) Insurance,641112.0,1
Catholic University-Brookland,(All) Places Of Worship,866107.0,19
Catholic University-Brookland,(All) Restaurants,581208.0,34
Catholic University-Brookland,Advertising Marketing,731115.0,6
Catholic University-Brookland,Amusement Places,799601.0,1
Catholic University-Brookland,Apartments,651303.0,2
Catholic University-Brookland,Appliances Household Major Repairing,762902.0,1
Catholic University-Brookland,Art Galleries & Dealers,599969.0,1
Catholic University-Brookland,Auto Body Shops,753201.0,1
Catholic University-Brookland,Auto Rental,751401.0,1
Catholic University-Brookland,Bakers Cake & Pie,546103.0,2
Catholic University-Brookland,Banks,602101.0,5
Catholic University-Brookland,Barbers,724101.0,5
Catholic University-Brookland,Bars,581301.0,4
Catholic University-Brookland,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,20
Catholic University-Brookland,Book Stores,594201.0,3
Catholic University-Brookland,Business Services NEC,738999.0,6
Catholic University-Brookland,Butchering (Wholesale),514701.0,1
Catholic University-Brookland,Cafes,581214.0,3
Catholic University-Brookland,Car Service,411904.0,7
Catholic University-Brookland,Car Washes,754201.0,1
Catholic University-Brookland,Caterers,581212.0,2
Catholic University-Brookland,Church Organizations,866104.0,28
Catholic University-Brookland,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,2
Catholic University-Brookland,City Government Executive Offices,911104.0,2
Catholic University-Brookland,City Government Regulation/Adm Comms/Utilities,963104.0,1
Catholic University-Brookland,Clothing Retail,565101.0,3
Catholic University-Brookland,Clubs,864108.0,1
Catholic University-Brookland,Cocktail Lounges,581303.0,1
Catholic University-Brookland,Coffee Shops,581228.0,1
Catholic University-Brookland,Colleges & Universities,822101.0,11
Catholic University-Brookland,Computer Parts & Supplies,573402.0,3
Catholic University-Brookland,Condominiums,651301.0,1
Catholic University-Brookland,Construction Building Contractors,152130.0,21
Catholic University-Brookland,Construction Materials NEC (Wholesale),503999.0,3
Catholic University-Brookland,Convenience Stores,541103.0,4
Catholic University-Brookland,Copiers,504403.0,4
Catholic University-Brookland,Currency Exchanges,609901.0,1
Catholic University-Brookland,Curtains Shower & Bath Wholesale,502332.0,2
Catholic University-Brookland,Dance Clubs,869921.0,1
Catholic University-Brookland,Day Care,835101.0,10
Catholic University-Brookland,Delicatessens,581209.0,2
Catholic University-Brookland,Delivery Service,421205.0,3
Catholic University-Brookland,Dry Cleaners,721201.0,4
Catholic University-Brookland,Dvd Sales & Service,573132.0,1
Catholic University-Brookland,Electric Equipment & Supplies Retail,521135.0,1
Catholic University-Brookland,Electronic Equipment & Supplies Retail,573117.0,1
Catholic University-Brookland,Financial Planners,628205.0,2
Catholic University-Brookland,Flooring,175203.0,2
Catholic University-Brookland,Florists,599201.0,1
Catholic University-Brookland,Food Markets,541101.0,2
Catholic University-Brookland,Funeral Homes,726103.0,1
Catholic University-Brookland,Gas Stations,554101.0,5
Catholic University-Brookland,Gift Shops,594712.0,1
Catholic University-Brookland,Glass Replacement Shops,753698.0,1
Catholic University-Brookland,Golf Courses-Public Or Private,799290.0,1
Catholic University-Brookland,Government Pension Health/Welfare Funds,637104.0,7
Catholic University-Brookland,Grocery Stores,541105.0,10
Catholic University-Brookland,Hardware Stores,525104.0,1
Catholic University-Brookland,Health Clubs & Gyms,799101.0,4
Catholic University-Brookland,Homes Personal Care Facility,805911.0,32
Catholic University-Brookland,Hospitals,806202.0,11
Catholic University-Brookland,Hotels & Motels,701101.0,1
Catholic University-Brookland,House Cleaning,734922.0,4
Catholic University-Brookland,Ice Cream Parlors,581203.0,2
Catholic University-Brookland,Investments,621111.0,2
Catholic University-Brookland,Jewelers,594409.0,1
Catholic University-Brookland,Kitchen Accessories,571928.0,1
Catholic University-Brookland,Laundry & Garment Services NEC,721999.0,1
Catholic University-Brookland,Legal Services,811198.0,8
Catholic University-Brookland,Libraries,823106.0,3
Catholic University-Brookland,Manicurists,723102.0,6
Catholic University-Brookland,Medical Supplies,504704.0,2
Catholic University-Brookland,Moving Services,421401.0,5
Catholic University-Brookland,Museums,841201.0,5
Catholic University-Brookland,News Service,738301.0,6
Catholic University-Brookland,Nursing & Personal Care NEC,805999.0,16
Catholic University-Brookland,Opticians,599504.0,1
Catholic University-Brookland,Parks,799951.0,2
Catholic University-Brookland,Pharmacies,591205.0,4
Catholic University-Brookland,Photography,722121.0,2
Catholic University-Brookland,Post Offices,431101.0,3
Catholic University-Brookland,Preschools,835102.0,2
Catholic University-Brookland,Publishers,274105.0,2
Catholic University-Brookland,Pubs,581305.0,1
Catholic University-Brookland,Real Estate Agents,653118.0,25
Catholic University-Brookland,Real Estate Developers,655202.0,2
Catholic University-Brookland,Recycling Centers (Wholesale),509312.0,1
Catholic University-Brookland,Retail Shops,531104.0,4
Catholic University-Brookland,Rubber & Plastic Footwear Retail,566112.0,1
Catholic University-Brookland,Schools (K-12),821103.0,13
Catholic University-Brookland,Sports Tutoring,829975.0,1
Catholic University-Brookland,Sportswear,569913.0,1
Catholic University-Brookland,Subs & Sandwiches,581219.0,2
Catholic University-Brookland,Tax Return Preparation & Filing,729101.0,1
Catholic University-Brookland,Taxis,412101.0,1
Catholic University-Brookland,Technical Schools,821115.0,1
Catholic University-Brookland,Telecommunications Services,481302.0,1
Catholic University-Brookland,Telephone Companies,481304.0,1
Catholic University-Brookland,Theatres Live,792207.0,3
Catholic University-Brookland,Tire Service,753402.0,1
Catholic University-Brookland,Train Stations,401190.0,1
Catholic University-Brookland,Transportation Services,411914.0,1
Catholic University-Brookland,Travel Agents,472402.0,1
Catholic University-Brookland,Variety Stores,533101.0,1
Catholic University-Brookland,Veterinarians Dvm Vmd Public Health,74220.0,2
Catholic University-Brookland,Vocational Schools NEC,824999.0,1
Catholic University-Brookland,Wholesale Clubs,531110.0,1
Catholic University-Brookland,Wines Retail,592103.0,9
Chevy Chase,(All) Dentists,802101.0,22
Chevy Chase,(All) Doctors,801101.0,91
Chevy Chase,(All) Insurance,641112.0,7
Chevy Chase,(All) Places Of Worship,866107.0,3
Chevy Chase,(All) Restaurants,581208.0,16
Chevy Chase,Advertising Marketing,731115.0,17
Chevy Chase,Apartments,651303.0,3
Chevy Chase,Art Galleries & Dealers,599969.0,1
Chevy Chase,Auto Rental,751401.0,2
Chevy Chase,Automobile Accessories,553129.0,1
Chevy Chase,Bakers Cake & Pie,546103.0,1
Chevy Chase,Banks,602101.0,18
Chevy Chase,Barbers,724101.0,3
Chevy Chase,Bars,581301.0,1
Chevy Chase,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,6
Chevy Chase,Book Stores,594201.0,3
Chevy Chase,Business Services NEC,738999.0,17
Chevy Chase,Cafes,581214.0,3
Chevy Chase,Car Washes,754201.0,1
Chevy Chase,Cell Phones,599902.0,2
Chevy Chase,Children's Clothing,564103.0,1
Chevy Chase,Church Organizations,866104.0,9
Chevy Chase,City Government Regulation/Adm Comms/Utilities,963104.0,1
Chevy Chase,Clothing Retail,565101.0,2
Chevy Chase,Cocktail Lounges,581303.0,1
Chevy Chase,Coffee Shops,581228.0,2
Chevy Chase,Colleges & Universities,822101.0,5
Chevy Chase,Community Organizations,864110.0,1
Chevy Chase,Computer Parts & Supplies,573402.0,5
Chevy Chase,Condominiums,651301.0,2
Chevy Chase,Construction Building Contractors,152130.0,13
Chevy Chase,Construction Materials NEC (Wholesale),503999.0,4
Chevy Chase,Convenience Stores,541103.0,2
Chevy Chase,Copiers,504403.0,2
Chevy Chase,Curtains Shower & Bath Wholesale,502332.0,2
Chevy Chase,Day Care,835101.0,7
Chevy Chase,Delicatessens,581209.0,3
Chevy Chase,Delivery Service,421205.0,4
Chevy Chase,Department Stores,531102.0,1
Chevy Chase,Dry Cleaners,721201.0,10
Chevy Chase,Dvd Sales & Service,573132.0,2
Chevy Chase,Electric Charging Station,554112.0,2
Chevy Chase,Electronic Equipment & Supplies Retail,573117.0,1
Chevy Chase,Federal Government Executive Offices,911101.0,1
Chevy Chase,Federal Government General Offices,919901.0,3
Chevy Chase,Federal Government International Affairs,972101.0,26
Chevy Chase,Financial Planners,628205.0,1
Chevy Chase,Flooring,175203.0,2
Chevy Chase,Florists,599201.0,2
Chevy Chase,Food Markets,541101.0,3
Chevy Chase,Furniture Stores,571216.0,4
Chevy Chase,Gas Stations,554101.0,6
Chevy Chase,Gift Shops,594712.0,1
Chevy Chase,Government Pension Health/Welfare Funds,637104.0,3
Chevy Chase,Grills Barbecue,572233.0,1
Chevy Chase,Grocery Stores,541105.0,4
Chevy Chase,Health Clubs & Gyms,799101.0,7
Chevy Chase,Homes Personal Care Facility,805911.0,8
Chevy Chase,Horseback Riding,799968.0,1
Chevy Chase,Hospitals,806202.0,4
Chevy Chase,Hotels & Motels,701101.0,1
Chevy Chase,House Cleaning,734922.0,4
Chevy Chase,Investments,621111.0,4
Chevy Chase,Jewelers,594409.0,1
Chevy Chase,Laundry & Garment Services NEC,721999.0,1
Chevy Chase,Legal Services,811198.0,55
Chevy Chase,Libraries,823106.0,3
Chevy Chase,Manicurists,723102.0,3
Chevy Chase,Medical Supplies,504704.0,1
Chevy Chase,Misc Equipment Rental & Leasing,735999.0,1
Chevy Chase,Movie Theatres,783201.0,2
Chevy Chase,Moving Services,421401.0,1
Chevy Chase,Museums,841201.0,2
Chevy Chase,News Service,738301.0,5
Chevy Chase,Nursing & Personal Care NEC,805999.0,31
Chevy Chase,Office Equipment (Wholesale),504498.0,3
Chevy Chase,Opticians,599504.0,1
Chevy Chase,Paint Stores,523107.0,2
Chevy Chase,Parking Garages,752102.0,3
Chevy Chase,Pet Supplies,599929.0,1
Chevy Chase,Pharmacies,591205.0,5
Chevy Chase,Photo Laboratories Commercial,738409.0,1
Chevy Chase,Photography,722121.0,4
Chevy Chase,Post Offices,431101.0,1
Chevy Chase,Preschools,835102.0,1
Chevy Chase,Publishers,274105.0,4
Chevy Chase,Real Estate Agents,653118.0,53
Chevy Chase,Real Estate Developers,655202.0,5
Chevy Chase,Research Labs,873101.0,2
Chevy Chase,Retail Shops,531104.0,1
Chevy Chase,Rubber & Plastic Footwear Retail,566112.0,2
Chevy Chase,Schools (K-12),821103.0,8
Chevy Chase,Sports Tutoring,829975.0,1
Chevy Chase,Sportswear,569913.0,1
Chevy Chase,State Government General Offices,919902.0,1
Chevy Chase,Subs & Sandwiches,581219.0,1
Chevy Chase,Telecommunications Services,481302.0,3
Chevy Chase,Telephone Companies,481304.0,2
Chevy Chase,Toy Stores,594517.0,1
Chevy Chase,Transportation Services,411914.0,1
Chevy Chase,Travel Agents,472402.0,5
Chevy Chase,Veterinarians Dvm Vmd Public Health,74220.0,1
Chevy Chase,Video & DVD Rental,784102.0,1
Chevy Chase,Wines Retail,592103.0,5
Cleveland Park,(All) Dentists,802101.0,3
Cleveland Park,(All) Doctors,801101.0,12
Cleveland Park,(All) Insurance,641112.0,2
Cleveland Park,(All) Places Of Worship,866107.0,1
Cleveland Park,(All) Restaurants,581208.0,17
Cleveland Park,Advertising Marketing,731115.0,4
Cleveland Park,Apartments,651303.0,1
Cleveland Park,Banks,602101.0,2
Cleveland Park,Barbers,724101.0,1
Cleveland Park,Bars,581301.0,3
Cleveland Park,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,11
Cleveland Park,Billiard Parlors,799912.0,1
Cleveland Park,Business Services NEC,738999.0,5
Cleveland Park,Cafes,581214.0,3
Cleveland Park,Campgrounds,703301.0,1
Cleveland Park,Cell Phones,599902.0,1
Cleveland Park,Church Organizations,866104.0,2
Cleveland Park,City Government Executive Offices,911104.0,3
Cleveland Park,City Government Regulation/Adm Comms/Utilities,963104.0,1
Cleveland Park,Clubs,864108.0,1
Cleveland Park,Colleges & Universities,822101.0,3
Cleveland Park,Computer Parts & Supplies,573402.0,1
Cleveland Park,Computer Services,737101.0,2
Cleveland Park,Condominiums,651301.0,1
Cleveland Park,Construction Building Contractors,152130.0,8
Cleveland Park,Construction Materials NEC (Wholesale),503999.0,2
Cleveland Park,Curtains Shower & Bath Wholesale,502332.0,2
Cleveland Park,Dance Clubs,869921.0,1
Cleveland Park,Day Care,835101.0,3
Cleveland Park,Delicatessens,581209.0,2
Cleveland Park,Delivery Service,421205.0,2
Cleveland Park,Department Stores,531102.0,2
Cleveland Park,Distribution Services,731908.0,1
Cleveland Park,Dry Cleaners,721201.0,5
Cleveland Park,Electronic Equipment & Supplies Retail,573117.0,2
Cleveland Park,Federal Government General Offices,919901.0,2
Cleveland Park,Federal Government International Affairs,972101.0,5
Cleveland Park,Financial Planners,628205.0,1
Cleveland Park,Florists,599201.0,1
Cleveland Park,Food Markets,541101.0,2
Cleveland Park,Furniture Stores,571216.0,2
Cleveland Park,Gas Stations,554101.0,1
Cleveland Park,Gift Shops,594712.0,3
Cleveland Park,Government Pension Health/Welfare Funds,637104.0,1
Cleveland Park,Grocery Stores,541105.0,2
Cleveland Park,Health Clubs & Gyms,799101.0,5
Cleveland Park,Homes Personal Care Facility,805911.0,5
Cleveland Park,Hospitals,806202.0,2
Cleveland Park,House Cleaning,734922.0,1
Cleveland Park,Investments,621111.0,2
Cleveland Park,Jewelers,594409.0,2
Cleveland Park,Kitchen Accessories,571928.0,1
Cleveland Park,Legal Services,811198.0,11
Cleveland Park,Libraries,823106.0,1
Cleveland Park,Lighting Stores,571926.0,1
Cleveland Park,Manicurists,723102.0,3
Cleveland Park,Manufacturers,399903.0,2
Cleveland Park,Medical Supplies,504704.0,1
Cleveland Park,Miscellaneous Food Stores,549999.0,1
Cleveland Park,Museums,841201.0,5
Cleveland Park,Musical Instruments,573608.0,1
Cleveland Park,News Service,738301.0,3
Cleveland Park,Nursing & Personal Care NEC,805999.0,4
Cleveland Park,Opticians,599504.0,1
Cleveland Park,Parking Garages,752102.0,3
Cleveland Park,Parks,799951.0,5
Cleveland Park,Pet Services,75210.0,1
Cleveland Park,Pet Supplies,599929.0,1
Cleveland Park,Pharmacies,591205.0,2
Cleveland Park,Photography,722121.0,3
Cleveland Park,Post Offices,431101.0,1
Cleveland Park,Preschools,835102.0,1
Cleveland Park,Publishers,274105.0,1
Cleveland Park,Real Estate Agents,653118.0,37
Cleveland Park,Real Estate Developers,655202.0,2
Cleveland Park,Recycling Centers (Wholesale),509312.0,1
Cleveland Park,Retail Shops,531104.0,2
Cleveland Park,Schools (K-12),821103.0,7
Cleveland Park,Sportswear,569913.0,1
Cleveland Park,Synagogues,866112.0,1
Cleveland Park,Tax Return Preparation & Filing,729101.0,2
Cleveland Park,Telephone Companies,481304.0,2
Cleveland Park,Theatres Live,792207.0,2
Cleveland Park,Tourist Attractions,999333.0,1
Cleveland Park,Toy Stores,594517.0,1
Cleveland Park,Travel Agents,472402.0,1
Cleveland Park,Wines Retail,592103.0,4
Columbia Heights,(All) Dentists,802101.0,2
Columbia Heights,(All) Doctors,801101.0,5
Columbia Heights,(All) Insurance,641112.0,4
Columbia Heights,(All) Places Of Worship,866107.0,2
Columbia Heights,(All) Restaurants,581208.0,39
Columbia Heights,Advertising Marketing,731115.0,2
Columbia Heights,Apartments,651303.0,3
Columbia Heights,Art Schools,829919.0,1
Columbia Heights,Bakers Cake & Pie,546103.0,3
Columbia Heights,Banks,602101.0,7
Columbia Heights,Barbers,724101.0,2
Columbia Heights,Bars,581301.0,3
Columbia Heights,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,23
Columbia Heights,Book Stores,594201.0,2
Columbia Heights,Business Services NEC,738999.0,8
Columbia Heights,Cafes,581214.0,6
Columbia Heights,Car Service,411904.0,2
Columbia Heights,Car Washes,754201.0,1
Columbia Heights,Cell Phones,599902.0,5
Columbia Heights,Children's Clothing,564103.0,1
Columbia Heights,Church Organizations,866104.0,16
Columbia Heights,City Government Regulation/Adm Comms/Utilities,963104.0,2
Columbia Heights,Clothing Retail,565101.0,1
Columbia Heights,Clubs,864108.0,2
Columbia Heights,Cocktail Lounges,581303.0,1
Columbia Heights,Coffee Shops,581228.0,1
Columbia Heights,Colleges & Universities,822101.0,6
Columbia Heights,Community Organizations,864110.0,2
Columbia Heights,Computer Parts & Supplies,573402.0,2
Columbia Heights,Computer Services,737101.0,2
Columbia Heights,Condominiums,651301.0,6
Columbia Heights,Construction Building Contractors,152130.0,16
Columbia Heights,Construction Materials NEC (Wholesale),503999.0,5
Columbia Heights,Convenience Stores,541103.0,5
Columbia Heights,Copiers,504403.0,2
Columbia Heights,Cultural Centres,841206.0,1
Columbia Heights,Currency Exchanges,609901.0,2
Columbia Heights,Curtains Shower & Bath Wholesale,502332.0,2
Columbia Heights,Day Care,835101.0,9
Columbia Heights,Delivery Service,421205.0,5
Columbia Heights,Department Stores,531102.0,2
Columbia Heights,Dry Cleaners,721201.0,5
Columbia Heights,Dvd Sales & Service,573132.0,1
Columbia Heights,Electronic Equipment & Supplies Retail,573117.0,2
Columbia Heights,Financial Planners,628205.0,2
Columbia Heights,Fire & Rescue,922404.0,1
Columbia Heights,Food Markets,541101.0,1
Columbia Heights,Funeral Homes,726103.0,3
Columbia Heights,Furniture Stores,571216.0,6
Columbia Heights,Gas Stations,554101.0,6
Columbia Heights,Government Pension Health/Welfare Funds,637104.0,13
Columbia Heights,Grocery Stores,541105.0,9
Columbia Heights,Health Clubs & Gyms,799101.0,4
Columbia Heights,Hobby & Model Shops,594508.0,1
Columbia Heights,Homes Personal Care Facility,805911.0,14
Columbia Heights,Hospitals,806202.0,7
Columbia Heights,Hotels & Motels,701101.0,3
Columbia Heights,House Cleaning,734922.0,2
Columbia Heights,Ice Cream Parlors,581203.0,1
Columbia Heights,Investments,621111.0,2
Columbia Heights,Kitchen Accessories,571928.0,1
Columbia Heights,Laundry & Garment Services NEC,721999.0,4
Columbia Heights,Legal Services,811198.0,8
Columbia Heights,Manicurists,723102.0,3
Columbia Heights,Miscellaneous Food Stores,549999.0,1
Columbia Heights,Museums,841201.0,1
Columbia Heights,Musical Instruments,573608.0,1
Columbia Heights,News Service,738301.0,1
Columbia Heights,Nursing & Personal Care NEC,805999.0,2
Columbia Heights,Office Equipment (Wholesale),504498.0,2
Columbia Heights,Opticians,599504.0,1
Columbia Heights,Paint Stores,523107.0,1
Columbia Heights,Parking Garages,752102.0,4
Columbia Heights,Parks,799951.0,1
Columbia Heights,Pet Services,75210.0,1
Columbia Heights,Pet Supplies,599929.0,1
Columbia Heights,Pharmacies,591205.0,3
Columbia Heights,Photography,722121.0,1
Columbia Heights,Preschools,835102.0,2
Columbia Heights,Publishers,274105.0,1
Columbia Heights,Pubs,581305.0,1
Columbia Heights,Real Estate Agents,653118.0,60
Columbia Heights,Real Estate Developers,655202.0,2
Columbia Heights,Recycling Centers (Wholesale),509312.0,1
Columbia Heights,Research Labs,873101.0,1
Columbia Heights,Retail Shops,531104.0,1
Columbia Heights,Rubber & Plastic Footwear Retail,566112.0,3
Columbia Heights,Schools (K-12),821103.0,13
Columbia Heights,Seafood Markets,542101.0,1
Columbia Heights,Security Control Equipment & Systems-Wholesale,506304.0,2
Columbia Heights,Sports Tutoring,829975.0,1
Columbia Heights,Sportswear,569913.0,3
Columbia Heights,Subs & Sandwiches,581219.0,2
Columbia Heights,Tax Return Preparation & Filing,729101.0,1
Columbia Heights,Taxis,412101.0,3
Columbia Heights,Telecommunications Services,481302.0,1
Columbia Heights,Theatres Live,792207.0,1
Columbia Heights,Tourist Information,472401.0,1
Columbia Heights,Train Stations,401190.0,1
Columbia Heights,Transportation Services,411914.0,1
Columbia Heights,Travel Agents,472402.0,2
Columbia Heights,Variety Stores,533101.0,2
Columbia Heights,Wines Retail,592103.0,4
Deanwood,(All) Auto Dealers,551102.0,2
Deanwood,(All) Dentists,802101.0,6
Deanwood,(All) Doctors,801101.0,8
Deanwood,(All) Places Of Worship,866107.0,4
Deanwood,(All) Restaurants,581208.0,12
Deanwood,Advertising Marketing,731115.0,2
Deanwood,Apartments,651303.0,3
Deanwood,Art Galleries & Dealers,599969.0,1
Deanwood,Auto Body Shops,753201.0,2
Deanwood,Bakers Cake & Pie,546103.0,1
Deanwood,Banks,602101.0,5
Deanwood,Barbers,724101.0,5
Deanwood,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,6
Deanwood,Business Services NEC,738999.0,6
Deanwood,Butchering (Wholesale),514701.0,1
Deanwood,Cafes,581214.0,1
Deanwood,Campgrounds,703301.0,1
Deanwood,Car Service,411904.0,9
Deanwood,Car Washes,754201.0,2
Deanwood,Caterers,581212.0,2
Deanwood,Cell Phones,599902.0,1
Deanwood,Chinaware & Glassware Retail,571921.0,1
Deanwood,Church Organizations,866104.0,48
Deanwood,City Government Executive Offices,911104.0,7
Deanwood,City Government Regulation/Adm Comms/Utilities,963104.0,2
Deanwood,Clothing Retail,565101.0,3
Deanwood,Clubs,864108.0,1
Deanwood,Colleges & Universities,822101.0,2
Deanwood,Computer Parts & Supplies,573402.0,1
Deanwood,Construction Building Contractors,152130.0,24
Deanwood,Construction Materials NEC (Wholesale),503999.0,2
Deanwood,Convenience Stores,541103.0,8
Deanwood,Currency Exchanges,609901.0,2
Deanwood,Curtains Shower & Bath Wholesale,502332.0,1
Deanwood,Day Care,835101.0,9
Deanwood,Delicatessens,581209.0,1
Deanwood,Department Stores,531102.0,2
Deanwood,Dry Cleaners,721201.0,4
Deanwood,Dvd Sales & Service,573132.0,1
Deanwood,Electric Equipment & Supplies Retail,521135.0,1
Deanwood,Electronic Equipment & Supplies Retail,573117.0,1
Deanwood,Federal Government General Offices,919901.0,1
Deanwood,Food Markets,541101.0,2
Deanwood,Funeral Homes,726103.0,3
Deanwood,Furniture Stores,571216.0,1
Deanwood,Gas Stations,554101.0,12
Deanwood,Gift Shops,594712.0,3
Deanwood,Government Pension Health/Welfare Funds,637104.0,9
Deanwood,Grocery Stores,541105.0,8
Deanwood,Hobby & Model Shops,594508.0,1
Deanwood,Home Centers,521138.0,1
Deanwood,Homes Personal Care Facility,805911.0,18
Deanwood,Hospitals,806202.0,10
Deanwood,Hotels & Motels,701101.0,1
Deanwood,House Cleaning,734922.0,8
Deanwood,Laundry & Garment Services NEC,721999.0,1
Deanwood,Legal Services,811198.0,4
Deanwood,Libraries,823106.0,2
Deanwood,Lighting Stores,571926.0,1
Deanwood,Manicurists,723102.0,2
Deanwood,Medical Supplies,504704.0,1
Deanwood,Mosques,866114.0,1
Deanwood,Moving Services,421401.0,1
Deanwood,News Service,738301.0,1
Deanwood,Nursing & Personal Care NEC,805999.0,10
Deanwood,Office Equipment (Wholesale),504498.0,1
Deanwood,Parking Garages,752102.0,3
Deanwood,Parks,799951.0,7
Deanwood,Pharmacies,591205.0,3
Deanwood,Post Offices,431101.0,1
Deanwood,Preschools,835102.0,2
Deanwood,Real Estate Agents,653118.0,25
Deanwood,Real Estate Developers,655202.0,1
Deanwood,Retail Shops,531104.0,3
Deanwood,Rubber & Plastic Footwear Retail,566112.0,1
Deanwood,Schools (K-12),821103.0,8
Deanwood,Sportswear,569913.0,1
Deanwood,Tax Return Preparation & Filing,729101.0,4
Deanwood,Taxis,412101.0,3
Deanwood,Technical Schools,821115.0,2
Deanwood,Telecommunications Services,481302.0,1
Deanwood,Telephone Companies,481304.0,1
Deanwood,Tire Service,753402.0,1
Deanwood,Train Stations,401190.0,3
Deanwood,Transportation Services,411914.0,2
Deanwood,Travel Agents,472402.0,1
Deanwood,Truck Repair & Service,753812.0,1
Deanwood,Vocational Schools NEC,824999.0,1
Deanwood,Wines Retail,592103.0,7
Downtown,(All) Dentists,802101.0,1
Downtown,(All) Doctors,801101.0,7
Downtown,(All) Insurance,641112.0,5
Downtown,(All) Places Of Worship,866107.0,1
Downtown,(All) Restaurants,581208.0,30
Downtown,Advertising Marketing,731115.0,11
Downtown,Ambulance Service,411902.0,1
Downtown,Apartments,651303.0,1
Downtown,Art Galleries & Dealers,599969.0,2
Downtown,Art Schools,829919.0,1
Downtown,Auto Body Shops,753201.0,1
Downtown,Auto Rental,751401.0,1
Downtown,Bakers Cake & Pie,546103.0,1
Downtown,Banks,602101.0,12
Downtown,Bars,581301.0,4
Downtown,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,4
Downtown,Book Stores,594201.0,1
Downtown,Business Services NEC,738999.0,23
Downtown,Cafes,581214.0,5
Downtown,Cell Phones,599902.0,3
Downtown,Church Organizations,866104.0,7
Downtown,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,6
Downtown,City Government Executive Offices,911104.0,5
Downtown,City Government Regulation/Adm Comms/Utilities,963104.0,1
Downtown,Clothing Retail,565101.0,8
Downtown,Coffee Shops,581228.0,1
Downtown,Colleges & Universities,822101.0,1
Downtown,Comedy Clubs,581307.0,1
Downtown,Computer Parts & Supplies,573402.0,5
Downtown,Computer Services,737101.0,6
Downtown,Construction Building Contractors,152130.0,9
Downtown,Construction Materials NEC (Wholesale),503999.0,2
Downtown,Convenience Stores,541103.0,1
Downtown,Copiers,504403.0,3
Downtown,Cultural Centres,841206.0,1
Downtown,Day Care,835101.0,1
Downtown,Delicatessens,581209.0,2
Downtown,Dvd Sales & Service,573132.0,1
Downtown,Electric Charging Station,554112.0,1
Downtown,Electronic Equipment & Supplies Retail,573117.0,2
Downtown,Factory Outlets,599931.0,1
Downtown,Federal Government General Offices,919901.0,4
Downtown,Federal Government International Affairs,972101.0,1
Downtown,Financial Planners,628205.0,7
Downtown,Gas Stations,554101.0,2
Downtown,Gift Shops,594712.0,7
Downtown,Government Pension Health/Welfare Funds,637104.0,4
Downtown,Grocery Stores,541105.0,3
Downtown,Health Clubs & Gyms,799101.0,4
Downtown,Hobby & Model Shops,594508.0,1
Downtown,Homes Personal Care Facility,805911.0,2
Downtown,Hospitals,806202.0,1
Downtown,Hotels & Motels,701101.0,2
Downtown,Investments,621111.0,5
Downtown,Jewelers,594409.0,2
Downtown,Juice Bars,581248.0,1
Downtown,Kitchen Accessories,571928.0,1
Downtown,Laboratories Agricultural,873122.0,1
Downtown,Legal Services,811198.0,279
Downtown,Manicurists,723102.0,1
Downtown,Manufacturers,399903.0,2
Downtown,Medical Supplies,504704.0,2
Downtown,Miscellaneous Food Stores,549999.0,1
Downtown,Motoring Organisations,861112.0,1
Downtown,Museums,841201.0,2
Downtown,News Service,738301.0,2
Downtown,Nursing & Personal Care NEC,805999.0,12
Downtown,Office Equipment (Wholesale),504498.0,3
Downtown,Opticians,599504.0,2
Downtown,Parking Garages,752102.0,32
Downtown,Pharmaceutical Products Wholesale,512203.0,1
Downtown,Pharmacies,591205.0,5
Downtown,Post Offices,431101.0,1
Downtown,Publishers,274105.0,3
Downtown,Real Estate Agents,653118.0,27
Downtown,Retail Shops,531104.0,1
Downtown,Rubber & Plastic Footwear Retail,566112.0,2
Downtown,Schools (K-12),821103.0,2
Downtown,Shopping Centers & Malls,651201.0,1
Downtown,Sports Tutoring,829975.0,2
Downtown,Sportswear,569913.0,1
